sample_id,device_id,cache_index,victim_clean_correct,evaluator_clean_correct,dual_clean_correct,selected
wifib|device=11|capture=23Jan|frame=2404|row=2109,11,8921,True,True,True,False
wifib|device=11|capture=23Jan|frame=2452|row=2151,11,8963,True,True,True,False
wifib|device=11|capture=23Jan|frame=2703|row=2369,11,9181,False,True,False,False
wifib|device=11|capture=23Jan|frame=2463|row=2158,11,8970,True,True,True,False
wifib|device=11|capture=23Jan|frame=2608|row=2284,11,9096,False,True,False,False
wifib|device=11|capture=23Jan|frame=2483|row=2176,11,8988,True,True,True,False
wifib|device=11|capture=23Jan|frame=2186|row=1915,11,8727,False,True,False,False
wifib|device=11|capture=23Jan|frame=2739|row=2405,11,9217,False,True,False,False
wifib|device=11|capture=23Jan|frame=2284|row=2001,11,8813,False,True,False,False
wifib|device=11|capture=23Jan|frame=2691|row=2359,11,9171,False,True,False,False
wifib|device=11|capture=23Jan|frame=2525|row=2210,11,9022,True,True,True,False
wifib|device=11|capture=23Jan|frame=2424|row=2127,11,8939,True,True,True,False
wifib|device=11|capture=23Jan|frame=2533|row=2218,11,9030,False,True,False,False
wifib|device=11|capture=23Jan|frame=2610|row=2286,11,9098,True,True,True,False
wifib|device=11|capture=23Jan|frame=2442|row=2143,11,8955,True,True,True,False
wifib|device=11|capture=23Jan|frame=2695|row=2363,11,9175,False,True,False,False
wifib|device=11|capture=23Jan|frame=2704|row=2370,11,9182,False,True,False,False
wifib|device=11|capture=23Jan|frame=2365|row=2072,11,8884,True,True,True,False
wifib|device=11|capture=23Jan|frame=2584|row=2263,11,9075,True,True,True,False
wifib|device=11|capture=23Jan|frame=2468|row=2163,11,8975,True,True,True,False
wifib|device=11|capture=23Jan|frame=2231|row=1956,11,8768,False,True,False,False
wifib|device=11|capture=23Jan|frame=2185|row=1914,11,8726,False,True,False,False
wifib|device=11|capture=23Jan|frame=2732|row=2398,11,9210,False,True,False,False
wifib|device=11|capture=23Jan|frame=2307|row=2024,11,8836,True,True,True,False
wifib|device=11|capture=23Jan|frame=2706|row=2372,11,9184,False,True,False,False
wifib|device=11|capture=23Jan|frame=2672|row=2340,11,9152,False,True,False,False
wifib|device=11|capture=23Jan|frame=2392|row=2097,11,8909,True,True,True,False
wifib|device=11|capture=23Jan|frame=2470|row=2165,11,8977,True,True,True,False
wifib|device=11|capture=23Jan|frame=2358|row=2067,11,8879,True,True,True,False
wifib|device=11|capture=23Jan|frame=2728|row=2394,11,9206,False,True,False,False
wifib|device=11|capture=23Jan|frame=2425|row=2128,11,8940,True,True,True,False
wifib|device=11|capture=23Jan|frame=2440|row=2141,11,8953,False,True,False,False
wifib|device=11|capture=23Jan|frame=2770|row=2432,11,9244,False,True,False,False
wifib|device=11|capture=23Jan|frame=2615|row=2291,11,9103,False,True,False,False
wifib|device=11|capture=23Jan|frame=2204|row=1931,11,8743,True,True,True,False
wifib|device=11|capture=23Jan|frame=2759|row=2421,11,9233,False,True,False,False
wifib|device=11|capture=23Jan|frame=2661|row=2329,11,9141,False,True,False,False
wifib|device=11|capture=23Jan|frame=2688|row=2356,11,9168,False,True,False,False
wifib|device=11|capture=23Jan|frame=2699|row=2365,11,9177,False,True,False,False
wifib|device=11|capture=23Jan|frame=2278|row=1995,11,8807,False,True,False,False
wifib|device=11|capture=23Jan|frame=2340|row=2053,11,8865,True,True,True,False
wifib|device=11|capture=23Jan|frame=2384|row=2089,11,8901,True,True,True,False
wifib|device=11|capture=23Jan|frame=2762|row=2424,11,9236,False,True,False,False
wifib|device=11|capture=23Jan|frame=2640|row=2310,11,9122,False,True,False,False
wifib|device=11|capture=23Jan|frame=2417|row=2120,11,8932,True,True,True,False
wifib|device=11|capture=23Jan|frame=2241|row=1966,11,8778,False,True,False,False
wifib|device=11|capture=23Jan|frame=2716|row=2382,11,9194,False,True,False,False
wifib|device=11|capture=23Jan|frame=2281|row=1998,11,8810,False,True,False,False
wifib|device=11|capture=23Jan|frame=2405|row=2110,11,8922,True,True,True,False
wifib|device=11|capture=23Jan|frame=2197|row=1926,11,8738,False,True,False,False
wifib|device=11|capture=23Jan|frame=2763|row=2425,11,9237,False,True,False,False
wifib|device=11|capture=23Jan|frame=2776|row=2438,11,9250,False,True,False,False
wifib|device=11|capture=23Jan|frame=2692|row=2360,11,9172,False,True,False,False
wifib|device=11|capture=23Jan|frame=2230|row=1955,11,8767,False,True,False,False
wifib|device=11|capture=23Jan|frame=2224|row=1951,11,8763,False,True,False,False
wifib|device=11|capture=23Jan|frame=2484|row=2177,11,8989,False,True,False,False
wifib|device=11|capture=23Jan|frame=2432|row=2135,11,8947,True,True,True,False
wifib|device=11|capture=23Jan|frame=2496|row=2187,11,8999,False,True,False,False
wifib|device=11|capture=23Jan|frame=2454|row=2153,11,8965,True,True,True,False
wifib|device=11|capture=23Jan|frame=2374|row=2081,11,8893,True,True,True,False
wifib|device=12|capture=23Jan|frame=2699|row=2461,12,12816,True,True,True,True
wifib|device=12|capture=23Jan|frame=2344|row=2138,12,12493,True,True,True,True
wifib|device=12|capture=23Jan|frame=2559|row=2333,12,12688,True,True,True,True
wifib|device=12|capture=23Jan|frame=2534|row=2308,12,12663,True,True,True,True
wifib|device=12|capture=23Jan|frame=2197|row=2016,12,12371,True,True,True,True
wifib|device=12|capture=23Jan|frame=2458|row=2240,12,12595,True,True,True,True
wifib|device=12|capture=23Jan|frame=2231|row=2039,12,12394,True,True,True,True
wifib|device=12|capture=23Jan|frame=2480|row=2262,12,12617,True,True,True,True
wifib|device=12|capture=23Jan|frame=2451|row=2233,12,12588,True,True,True,True
wifib|device=12|capture=23Jan|frame=2434|row=2216,12,12571,True,True,True,True
wifib|device=12|capture=23Jan|frame=2642|row=2406,12,12761,True,True,True,False
wifib|device=12|capture=23Jan|frame=2184|row=2007,12,12362,True,True,True,False
wifib|device=12|capture=23Jan|frame=2454|row=2236,12,12591,True,True,True,False
wifib|device=12|capture=23Jan|frame=2441|row=2223,12,12578,True,True,True,False
wifib|device=12|capture=23Jan|frame=2383|row=2173,12,12528,True,True,True,False
wifib|device=12|capture=23Jan|frame=2409|row=2195,12,12550,True,True,True,False
wifib|device=12|capture=23Jan|frame=2679|row=2441,12,12796,True,True,True,False
wifib|device=12|capture=23Jan|frame=2506|row=2286,12,12641,True,True,True,False
wifib|device=12|capture=23Jan|frame=2291|row=2091,12,12446,True,True,True,False
wifib|device=12|capture=23Jan|frame=2264|row=2064,12,12419,True,True,True,False
wifib|device=12|capture=23Jan|frame=2546|row=2320,12,12675,True,True,True,False
wifib|device=12|capture=23Jan|frame=2692|row=2454,12,12809,True,True,True,False
wifib|device=12|capture=23Jan|frame=2706|row=2468,12,12823,True,True,True,False
wifib|device=12|capture=23Jan|frame=2239|row=2047,12,12402,True,True,True,False
wifib|device=12|capture=23Jan|frame=2251|row=2053,12,12408,True,True,True,False
wifib|device=12|capture=23Jan|frame=2365|row=2157,12,12512,True,True,True,False
wifib|device=12|capture=23Jan|frame=2433|row=2215,12,12570,True,True,True,False
wifib|device=12|capture=23Jan|frame=2672|row=2434,12,12789,True,True,True,False
wifib|device=12|capture=23Jan|frame=2208|row=2025,12,12380,True,True,True,False
wifib|device=12|capture=23Jan|frame=2222|row=2032,12,12387,True,True,True,False
wifib|device=12|capture=23Jan|frame=2202|row=2021,12,12376,True,True,True,False
wifib|device=12|capture=23Jan|frame=2707|row=2469,12,12824,True,True,True,False
wifib|device=12|capture=23Jan|frame=2527|row=2301,12,12656,True,True,True,False
wifib|device=12|capture=23Jan|frame=2364|row=2156,12,12511,True,True,True,False
wifib|device=12|capture=23Jan|frame=2565|row=2339,12,12694,True,True,True,False
wifib|device=12|capture=23Jan|frame=2494|row=2274,12,12629,True,True,True,False
wifib|device=12|capture=23Jan|frame=2198|row=2017,12,12372,True,True,True,False
wifib|device=12|capture=23Jan|frame=2455|row=2237,12,12592,True,True,True,False
wifib|device=12|capture=23Jan|frame=2549|row=2323,12,12678,True,True,True,False
wifib|device=12|capture=23Jan|frame=2492|row=2272,12,12627,True,True,True,False
wifib|device=12|capture=23Jan|frame=2560|row=2334,12,12689,True,True,True,False
wifib|device=12|capture=23Jan|frame=2552|row=2326,12,12681,True,True,True,False
wifib|device=12|capture=23Jan|frame=2293|row=2093,12,12448,True,True,True,False
wifib|device=12|capture=23Jan|frame=2235|row=2043,12,12398,True,True,True,False
wifib|device=12|capture=23Jan|frame=2475|row=2257,12,12612,True,True,True,False
wifib|device=12|capture=23Jan|frame=2714|row=2476,12,12831,True,True,True,False
wifib|device=12|capture=23Jan|frame=2637|row=2401,12,12756,True,True,True,False
wifib|device=12|capture=23Jan|frame=2568|row=2342,12,12697,True,True,True,False
wifib|device=12|capture=23Jan|frame=2294|row=2094,12,12449,True,True,True,False
wifib|device=12|capture=23Jan|frame=2656|row=2420,12,12775,True,True,True,False
wifib|device=12|capture=23Jan|frame=2238|row=2046,12,12401,True,True,True,False
wifib|device=12|capture=23Jan|frame=2417|row=2201,12,12556,True,True,True,False
wifib|device=12|capture=23Jan|frame=2466|row=2248,12,12603,True,True,True,False
wifib|device=12|capture=23Jan|frame=2314|row=2112,12,12467,True,True,True,False
wifib|device=12|capture=23Jan|frame=2676|row=2438,12,12793,True,True,True,False
wifib|device=12|capture=23Jan|frame=2391|row=2179,12,12534,True,True,True,False
wifib|device=12|capture=23Jan|frame=2573|row=2347,12,12702,True,True,True,False
wifib|device=12|capture=23Jan|frame=2421|row=2205,12,12560,True,True,True,False
wifib|device=12|capture=23Jan|frame=2218|row=2030,12,12385,True,True,True,False
wifib|device=12|capture=23Jan|frame=2499|row=2279,12,12634,True,True,True,False
wifib|device=12|capture=23Jan|frame=2269|row=2069,12,12424,True,True,True,False
wifib|device=12|capture=23Jan|frame=2312|row=2110,12,12465,True,True,True,False
wifib|device=12|capture=23Jan|frame=2169|row=1996,12,12351,True,True,True,False
wifib|device=12|capture=23Jan|frame=2327|row=2123,12,12478,True,True,True,False
wifib|device=12|capture=23Jan|frame=2249|row=2051,12,12406,True,True,True,False
wifib|device=12|capture=23Jan|frame=2696|row=2458,12,12813,True,True,True,False
wifib|device=12|capture=23Jan|frame=2357|row=2149,12,12504,True,True,True,False
wifib|device=12|capture=23Jan|frame=2252|row=2054,12,12409,True,True,True,False
wifib|device=12|capture=23Jan|frame=2505|row=2285,12,12640,True,True,True,False
wifib|device=12|capture=23Jan|frame=2765|row=2525,12,12880,True,True,True,False
wifib|device=12|capture=23Jan|frame=2236|row=2044,12,12399,True,True,True,False
wifib|device=12|capture=23Jan|frame=2514|row=2290,12,12645,True,True,True,False
wifib|device=12|capture=23Jan|frame=2709|row=2471,12,12826,True,True,True,False
wifib|device=12|capture=23Jan|frame=2645|row=2409,12,12764,True,True,True,False
wifib|device=12|capture=23Jan|frame=2770|row=2530,12,12885,True,True,True,False
wifib|device=12|capture=23Jan|frame=2601|row=2371,12,12726,True,True,True,False
wifib|device=12|capture=23Jan|frame=2758|row=2518,12,12873,True,True,True,False
wifib|device=12|capture=23Jan|frame=2330|row=2124,12,12479,True,True,True,False
wifib|device=12|capture=23Jan|frame=2655|row=2419,12,12774,True,True,True,False
wifib|device=12|capture=23Jan|frame=2491|row=2271,12,12626,True,True,True,False
wifib|device=12|capture=23Jan|frame=2712|row=2474,12,12829,True,True,True,False
wifib|device=12|capture=23Jan|frame=2597|row=2367,12,12722,True,True,True,False
wifib|device=12|capture=23Jan|frame=2760|row=2520,12,12875,True,True,True,False
wifib|device=12|capture=23Jan|frame=2268|row=2068,12,12423,True,True,True,False
wifib|device=12|capture=23Jan|frame=2717|row=2479,12,12834,True,True,True,False
wifib|device=12|capture=23Jan|frame=2376|row=2168,12,12523,True,True,True,False
wifib|device=12|capture=23Jan|frame=2698|row=2460,12,12815,True,True,True,False
wifib|device=12|capture=23Jan|frame=2351|row=2143,12,12498,True,True,True,False
wifib|device=12|capture=23Jan|frame=2673|row=2435,12,12790,True,True,True,False
wifib|device=12|capture=23Jan|frame=2590|row=2362,12,12717,True,True,True,False
wifib|device=12|capture=23Jan|frame=2285|row=2085,12,12440,True,True,True,False
wifib|device=12|capture=23Jan|frame=2657|row=2421,12,12776,True,True,True,False
wifib|device=12|capture=23Jan|frame=2755|row=2515,12,12870,True,True,True,False
wifib|device=12|capture=23Jan|frame=2530|row=2304,12,12659,True,True,True,False
wifib|device=12|capture=23Jan|frame=2615|row=2381,12,12736,True,True,True,False
wifib|device=12|capture=23Jan|frame=2369|row=2161,12,12516,True,True,True,False
wifib|device=12|capture=23Jan|frame=2412|row=2196,12,12551,True,True,True,False
wifib|device=12|capture=23Jan|frame=2453|row=2235,12,12590,True,True,True,False
wifib|device=12|capture=23Jan|frame=2380|row=2170,12,12525,True,True,True,False
wifib|device=12|capture=23Jan|frame=2681|row=2443,12,12798,True,True,True,False
wifib|device=12|capture=23Jan|frame=2519|row=2295,12,12650,True,True,True,False
wifib|device=12|capture=23Jan|frame=2192|row=2011,12,12366,True,True,True,False
wifib|device=12|capture=23Jan|frame=2746|row=2506,12,12861,True,True,True,False
wifib|device=12|capture=23Jan|frame=2504|row=2284,12,12639,True,True,True,False
wifib|device=12|capture=23Jan|frame=2219|row=2031,12,12386,True,True,True,False
wifib|device=12|capture=23Jan|frame=2535|row=2309,12,12664,True,True,True,False
wifib|device=12|capture=23Jan|frame=2413|row=2197,12,12552,True,True,True,False
wifib|device=12|capture=23Jan|frame=2668|row=2430,12,12785,True,True,True,False
wifib|device=12|capture=23Jan|frame=2407|row=2193,12,12548,True,True,True,False
wifib|device=12|capture=23Jan|frame=2325|row=2121,12,12476,True,True,True,False
wifib|device=12|capture=23Jan|frame=2157|row=1984,12,12339,True,True,True,False
wifib|device=12|capture=23Jan|frame=2355|row=2147,12,12502,True,True,True,False
wifib|device=12|capture=23Jan|frame=2428|row=2210,12,12565,True,True,True,False
wifib|device=12|capture=23Jan|frame=2747|row=2507,12,12862,True,True,True,False
wifib|device=12|capture=23Jan|frame=2358|row=2150,12,12505,True,True,True,False
wifib|device=12|capture=23Jan|frame=2766|row=2526,12,12881,True,True,True,False
wifib|device=12|capture=23Jan|frame=2663|row=2427,12,12782,True,True,True,False
wifib|device=12|capture=23Jan|frame=2690|row=2452,12,12807,True,True,True,False
wifib|device=12|capture=23Jan|frame=2583|row=2355,12,12710,True,True,True,False
wifib|device=12|capture=23Jan|frame=2701|row=2463,12,12818,True,True,True,False
wifib|device=12|capture=23Jan|frame=2427|row=2209,12,12564,True,True,True,False
wifib|device=12|capture=23Jan|frame=2389|row=2177,12,12532,True,True,True,False
wifib|device=12|capture=23Jan|frame=2710|row=2472,12,12827,True,True,True,False
wifib|device=12|capture=23Jan|frame=2581|row=2353,12,12708,True,True,True,False
wifib|device=12|capture=23Jan|frame=2598|row=2368,12,12723,True,True,True,False
wifib|device=12|capture=23Jan|frame=2156|row=1983,12,12338,True,True,True,False
wifib|device=12|capture=23Jan|frame=2471|row=2253,12,12608,True,True,True,False
wifib|device=12|capture=23Jan|frame=2658|row=2422,12,12777,True,True,True,False
wifib|device=12|capture=23Jan|frame=2556|row=2330,12,12685,True,True,True,False
wifib|device=12|capture=23Jan|frame=2576|row=2350,12,12705,True,True,True,False
wifib|device=12|capture=23Jan|frame=2224|row=2034,12,12389,True,True,True,False
wifib|device=12|capture=23Jan|frame=2173|row=1998,12,12353,True,True,True,False
wifib|device=12|capture=23Jan|frame=2567|row=2341,12,12696,True,True,True,False
wifib|device=12|capture=23Jan|frame=2297|row=2097,12,12452,True,True,True,False
wifib|device=12|capture=23Jan|frame=2626|row=2390,12,12745,True,True,True,False
wifib|device=12|capture=23Jan|frame=2517|row=2293,12,12648,True,True,True,False
wifib|device=12|capture=23Jan|frame=2154|row=1981,12,12336,True,True,True,False
wifib|device=12|capture=23Jan|frame=2509|row=2287,12,12642,True,True,True,False
wifib|device=12|capture=23Jan|frame=2592|row=2364,12,12719,True,True,True,False
wifib|device=12|capture=23Jan|frame=2438|row=2220,12,12575,True,True,True,False
wifib|device=12|capture=23Jan|frame=2566|row=2340,12,12695,True,True,True,False
wifib|device=12|capture=23Jan|frame=2636|row=2400,12,12755,True,True,True,False
wifib|device=12|capture=23Jan|frame=2201|row=2020,12,12375,True,True,True,False
wifib|device=12|capture=23Jan|frame=2539|row=2313,12,12668,True,True,True,False
wifib|device=12|capture=23Jan|frame=2544|row=2318,12,12673,True,True,True,False
wifib|device=12|capture=23Jan|frame=2761|row=2521,12,12876,True,True,True,False
wifib|device=12|capture=23Jan|frame=2167|row=1994,12,12349,True,True,True,False
wifib|device=12|capture=23Jan|frame=2301|row=2101,12,12456,True,True,True,False
wifib|device=12|capture=23Jan|frame=2261|row=2061,12,12416,True,True,True,False
wifib|device=12|capture=23Jan|frame=2436|row=2218,12,12573,True,True,True,False
wifib|device=12|capture=23Jan|frame=2562|row=2336,12,12691,True,True,True,False
wifib|device=12|capture=23Jan|frame=2393|row=2181,12,12536,True,True,True,False
wifib|device=12|capture=23Jan|frame=2299|row=2099,12,12454,True,True,True,False
wifib|device=12|capture=23Jan|frame=2607|row=2377,12,12732,True,True,True,False
wifib|device=12|capture=23Jan|frame=2211|row=2026,12,12381,True,True,True,False
wifib|device=12|capture=23Jan|frame=2694|row=2456,12,12811,True,True,True,False
wifib|device=12|capture=23Jan|frame=2373|row=2165,12,12520,True,True,True,False
wifib|device=12|capture=23Jan|frame=2234|row=2042,12,12397,True,True,True,False
wifib|device=12|capture=23Jan|frame=2283|row=2083,12,12438,True,True,True,False
wifib|device=12|capture=23Jan|frame=2580|row=2352,12,12707,True,True,True,False
wifib|device=12|capture=23Jan|frame=2624|row=2388,12,12743,True,True,True,False
wifib|device=12|capture=23Jan|frame=2473|row=2255,12,12610,True,True,True,False
wifib|device=12|capture=23Jan|frame=2447|row=2229,12,12584,True,True,True,False
wifib|device=12|capture=23Jan|frame=2189|row=2008,12,12363,True,True,True,False
wifib|device=12|capture=23Jan|frame=2538|row=2312,12,12667,True,True,True,False
wifib|device=12|capture=23Jan|frame=2324|row=2120,12,12475,True,True,True,False
wifib|device=12|capture=23Jan|frame=2621|row=2385,12,12740,True,True,True,False
wifib|device=12|capture=23Jan|frame=2599|row=2369,12,12724,True,True,True,False
wifib|device=12|capture=23Jan|frame=2402|row=2188,12,12543,True,True,True,False
wifib|device=12|capture=23Jan|frame=2443|row=2225,12,12580,True,True,True,False
wifib|device=12|capture=23Jan|frame=2686|row=2448,12,12803,True,True,True,False
wifib|device=12|capture=23Jan|frame=2313|row=2111,12,12466,True,True,True,False
wifib|device=12|capture=23Jan|frame=2572|row=2346,12,12701,True,True,True,False
wifib|device=12|capture=23Jan|frame=2532|row=2306,12,12661,True,True,True,False
wifib|device=12|capture=23Jan|frame=2603|row=2373,12,12728,True,True,True,False
wifib|device=12|capture=23Jan|frame=2320|row=2118,12,12473,True,True,True,False
wifib|device=12|capture=23Jan|frame=2697|row=2459,12,12814,True,True,True,False
wifib|device=12|capture=23Jan|frame=2558|row=2332,12,12687,True,True,True,False
wifib|device=12|capture=23Jan|frame=2182|row=2005,12,12360,True,True,True,False
wifib|device=12|capture=23Jan|frame=2405|row=2191,12,12546,True,True,True,False
wifib|device=12|capture=23Jan|frame=2303|row=2103,12,12458,True,True,True,False
wifib|device=12|capture=23Jan|frame=2323|row=2119,12,12474,True,True,True,False
wifib|device=12|capture=23Jan|frame=2631|row=2395,12,12750,True,True,True,False
wifib|device=12|capture=23Jan|frame=2347|row=2139,12,12494,True,True,True,False
wifib|device=12|capture=23Jan|frame=2569|row=2343,12,12698,True,True,True,False
wifib|device=12|capture=23Jan|frame=2718|row=2480,12,12835,True,True,True,False
wifib|device=12|capture=23Jan|frame=2194|row=2013,12,12368,True,True,True,False
wifib|device=12|capture=23Jan|frame=2463|row=2245,12,12600,True,True,True,False
wifib|device=12|capture=23Jan|frame=2326|row=2122,12,12477,True,True,True,False
wifib|device=12|capture=23Jan|frame=2660|row=2424,12,12779,True,True,True,False
wifib|device=12|capture=23Jan|frame=2551|row=2325,12,12680,True,True,True,False
wifib|device=12|capture=23Jan|frame=2689|row=2451,12,12806,True,True,True,False
wifib|device=12|capture=23Jan|frame=2168|row=1995,12,12350,True,True,True,False
wifib|device=12|capture=23Jan|frame=2260|row=2060,12,12415,True,True,True,False
wifib|device=12|capture=23Jan|frame=2496|row=2276,12,12631,True,True,True,False
wifib|device=12|capture=23Jan|frame=2659|row=2423,12,12778,True,True,True,False
wifib|device=12|capture=23Jan|frame=2319|row=2117,12,12472,True,True,True,False
wifib|device=12|capture=23Jan|frame=2493|row=2273,12,12628,True,True,True,False
wifib|device=12|capture=23Jan|frame=2739|row=2499,12,12854,True,True,True,False
wifib|device=12|capture=23Jan|frame=2769|row=2529,12,12884,True,True,True,False
wifib|device=12|capture=23Jan|frame=2408|row=2194,12,12549,True,True,True,False
wifib|device=12|capture=23Jan|frame=2638|row=2402,12,12757,True,True,True,False
wifib|device=12|capture=23Jan|frame=2381|row=2171,12,12526,True,True,True,False
wifib|device=12|capture=23Jan|frame=2487|row=2267,12,12622,True,True,True,False
wifib|device=12|capture=23Jan|frame=2354|row=2146,12,12501,True,True,True,False
wifib|device=12|capture=23Jan|frame=2729|row=2491,12,12846,True,True,True,False
wifib|device=12|capture=23Jan|frame=2588|row=2360,12,12715,True,True,True,False
wifib|device=12|capture=23Jan|frame=2618|row=2384,12,12739,True,True,True,False
wifib|device=12|capture=23Jan|frame=2661|row=2425,12,12780,True,True,True,False
wifib|device=12|capture=23Jan|frame=2611|row=2379,12,12734,True,True,True,False
wifib|device=12|capture=23Jan|frame=2353|row=2145,12,12500,True,True,True,False
wifib|device=12|capture=23Jan|frame=2262|row=2062,12,12417,True,True,True,False
wifib|device=12|capture=23Jan|frame=2674|row=2436,12,12791,True,True,True,False
wifib|device=12|capture=23Jan|frame=2400|row=2186,12,12541,True,True,True,False
wifib|device=12|capture=23Jan|frame=2318|row=2116,12,12471,True,True,True,False
wifib|device=12|capture=23Jan|frame=2284|row=2084,12,12439,True,True,True,False
wifib|device=12|capture=23Jan|frame=2226|row=2036,12,12391,True,True,True,False
wifib|device=12|capture=23Jan|frame=2160|row=1987,12,12342,True,True,True,False
wifib|device=12|capture=23Jan|frame=2445|row=2227,12,12582,True,True,True,False
wifib|device=12|capture=23Jan|frame=2650|row=2414,12,12769,True,True,True,False
wifib|device=12|capture=23Jan|frame=2256|row=2058,12,12413,True,True,True,False
wifib|device=12|capture=23Jan|frame=2470|row=2252,12,12607,True,True,True,False
wifib|device=12|capture=23Jan|frame=2724|row=2486,12,12841,True,True,True,False
wifib|device=12|capture=23Jan|frame=2711|row=2473,12,12828,True,True,True,False
wifib|device=12|capture=23Jan|frame=2310|row=2108,12,12463,True,True,True,False
wifib|device=12|capture=23Jan|frame=2646|row=2410,12,12765,True,True,True,False
wifib|device=12|capture=23Jan|frame=2738|row=2498,12,12853,True,True,True,False
wifib|device=12|capture=23Jan|frame=2213|row=2028,12,12383,True,True,True,False
wifib|device=12|capture=23Jan|frame=2296|row=2096,12,12451,True,True,True,False
wifib|device=12|capture=23Jan|frame=2585|row=2357,12,12712,True,True,True,False
wifib|device=12|capture=23Jan|frame=2525|row=2299,12,12654,True,True,True,False
wifib|device=12|capture=23Jan|frame=2384|row=2174,12,12529,True,True,True,False
wifib|device=12|capture=23Jan|frame=2431|row=2213,12,12568,True,True,True,False
wifib|device=12|capture=23Jan|frame=2166|row=1993,12,12348,True,True,True,False
wifib|device=12|capture=23Jan|frame=2700|row=2462,12,12817,True,True,True,False
wifib|device=12|capture=23Jan|frame=2479|row=2261,12,12616,True,True,True,False
wifib|device=12|capture=23Jan|frame=2379|row=2169,12,12524,True,True,True,False
wifib|device=12|capture=23Jan|frame=2654|row=2418,12,12773,True,True,True,False
wifib|device=12|capture=23Jan|frame=2368|row=2160,12,12515,True,True,True,False
wifib|device=12|capture=23Jan|frame=2669|row=2431,12,12786,True,True,True,False
wifib|device=12|capture=23Jan|frame=2489|row=2269,12,12624,True,True,True,False
wifib|device=12|capture=23Jan|frame=2510|row=2288,12,12643,True,True,True,False
wifib|device=12|capture=23Jan|frame=2643|row=2407,12,12762,True,True,True,False
wifib|device=12|capture=23Jan|frame=2460|row=2242,12,12597,True,True,True,False
wifib|device=12|capture=23Jan|frame=2253|row=2055,12,12410,True,True,True,False
wifib|device=12|capture=23Jan|frame=2461|row=2243,12,12598,True,True,True,False
wifib|device=12|capture=23Jan|frame=2688|row=2450,12,12805,True,True,True,False
wifib|device=12|capture=23Jan|frame=2419|row=2203,12,12558,True,True,True,False
wifib|device=12|capture=23Jan|frame=2528|row=2302,12,12657,True,True,True,False
wifib|device=12|capture=23Jan|frame=2495|row=2275,12,12630,True,True,True,False
wifib|device=12|capture=23Jan|frame=2307|row=2105,12,12460,True,True,True,False
wifib|device=12|capture=23Jan|frame=2563|row=2337,12,12692,True,True,True,False
wifib|device=12|capture=23Jan|frame=2247|row=2049,12,12404,True,True,True,False
wifib|device=12|capture=23Jan|frame=2502|row=2282,12,12637,True,True,True,False
wifib|device=12|capture=23Jan|frame=2716|row=2478,12,12833,True,True,True,False
wifib|device=12|capture=23Jan|frame=2439|row=2221,12,12576,True,True,True,False
wifib|device=12|capture=23Jan|frame=2529|row=2303,12,12658,True,True,True,False
wifib|device=12|capture=23Jan|frame=2392|row=2180,12,12535,True,True,True,False
wifib|device=12|capture=23Jan|frame=2340|row=2134,12,12489,True,True,True,False
wifib|device=12|capture=23Jan|frame=2543|row=2317,12,12672,True,True,True,False
wifib|device=12|capture=23Jan|frame=2472|row=2254,12,12609,True,True,True,False
wifib|device=12|capture=23Jan|frame=2623|row=2387,12,12742,True,True,True,False
wifib|device=12|capture=23Jan|frame=2371|row=2163,12,12518,True,True,True,False
wifib|device=12|capture=23Jan|frame=2633|row=2397,12,12752,True,True,True,False
wifib|device=12|capture=23Jan|frame=2481|row=2263,12,12618,True,True,True,False
wifib|device=12|capture=23Jan|frame=2356|row=2148,12,12503,True,True,True,False
wifib|device=12|capture=23Jan|frame=2181|row=2004,12,12359,True,True,True,False
wifib|device=12|capture=23Jan|frame=2363|row=2155,12,12510,True,True,True,False
wifib|device=12|capture=23Jan|frame=2302|row=2102,12,12457,True,True,True,False
wifib|device=12|capture=23Jan|frame=2516|row=2292,12,12647,True,True,True,False
wifib|device=12|capture=23Jan|frame=2183|row=2006,12,12361,True,True,True,False
wifib|device=12|capture=23Jan|frame=2450|row=2232,12,12587,True,True,True,False
wifib|device=12|capture=23Jan|frame=2628|row=2392,12,12747,True,True,True,False
wifib|device=12|capture=23Jan|frame=2278|row=2078,12,12433,True,True,True,False
wifib|device=12|capture=23Jan|frame=2763|row=2523,12,12878,True,True,True,False
wifib|device=12|capture=23Jan|frame=2394|row=2182,12,12537,True,True,True,False
wifib|device=12|capture=23Jan|frame=2287|row=2087,12,12442,True,True,True,False
wifib|device=12|capture=23Jan|frame=2375|row=2167,12,12522,True,True,True,False
wifib|device=12|capture=23Jan|frame=2695|row=2457,12,12812,True,True,True,False
wifib|device=12|capture=23Jan|frame=2705|row=2467,12,12822,True,True,True,False
wifib|device=12|capture=23Jan|frame=2682|row=2444,12,12799,True,True,True,False
wifib|device=12|capture=23Jan|frame=2720|row=2482,12,12837,True,True,True,False
wifib|device=12|capture=23Jan|frame=2396|row=2184,12,12539,True,True,True,False
wifib|device=12|capture=23Jan|frame=2429|row=2211,12,12566,True,True,True,False
wifib|device=12|capture=23Jan|frame=2478|row=2260,12,12615,True,True,True,False
wifib|device=12|capture=23Jan|frame=2740|row=2500,12,12855,True,True,True,False
wifib|device=12|capture=23Jan|frame=2338|row=2132,12,12487,True,True,True,False
wifib|device=12|capture=23Jan|frame=2715|row=2477,12,12832,True,True,True,False
